run,time,src,dst,edge_type,distance
1,20.0,3,180,radio,196.0844677683574
1,20.0,3,182,radio,94.99247812327033
1,20.0,3,183,radio,207.8330803794237
1,20.0,3,184,radio,167.4757086863644
1,20.0,3,187,radio,147.8380769626012
1,20.0,3,188,radio,232.72070062630874
1,20.0,3,189,radio,114.22139641940991
1,20.0,3,190,radio,99.38928563985155
1,20.0,3,196,radio,125.32984361276449
1,20.0,3,197,radio,188.693886493442
1,20.0,4,7,radio,149.68508075289267
1,20.0,4,8,radio,149.8526933358223
1,20.0,4,14,radio,217.2675698303822
1,20.0,4,16,radio,238.29611830661455
1,20.0,4,25,radio,198.8917507087713
1,20.0,4,32,radio,94.72427566363335
1,20.0,4,35,radio,134.15208719956618
1,20.0,4,47,radio,200.87962091760332
1,20.0,4,63,radio,206.37893812111747
1,20.0,4,92,radio,183.28455608697652
1,20.0,4,105,radio,165.54967502233282
1,20.0,4,106,radio,233.86768588242379
1,20.0,4,109,radio,160.6074048728763
1,20.0,4,135,radio,177.51848495297605
1,20.0,4,139,radio,82.06641761402773
1,20.0,4,150,radio,158.7468538270917
1,20.0,4,162,radio,176.64790290292163
1,20.0,4,185,radio,248.60317073601462
1,20.0,4,186,radio,205.56240901487803
1,20.0,4,192,radio,198.57349495841595
1,20.0,5,9,radio,173.34515857098523
1,20.0,5,14,radio,236.48413075722445
1,20.0,5,16,radio,211.26855752809027
1,20.0,5,19,radio,204.95484502689857
1,20.0,5,24,radio,249.74740919577127
1,20.0,5,33,radio,128.1259134601584
1,20.0,5,34,radio,159.16441970490766
1,20.0,5,42,radio,234.67981442808414
1,20.0,5,44,radio,205.67970949998937
1,20.0,5,52,radio,65.51028163578601
1,20.0,5,54,radio,231.28195476517402
1,20.0,5,59,radio,109.21714380077877
1,20.0,5,60,radio,59.07220073774125
1,20.0,5,63,radio,227.97763157818792
1,20.0,5,65,radio,242.8148039144237
1,20.0,5,67,radio,179.26728563795461
1,20.0,5,74,radio,79.20809175835508
1,20.0,5,81,radio,209.7650888494079
1,20.0,5,83,radio,85.81055238139425
1,20.0,5,88,radio,139.00008093522823
1,20.0,5,89,radio,207.96395673289157
1,20.0,5,90,radio,180.02189227980026
1,20.0,5,92,radio,243.10507954380546
1,20.0,5,93,radio,119.96314517384076
1,20.0,5,100,radio,196.91754619637126
1,20.0,5,102,radio,169.3795681302795
1,20.0,5,108,radio,122.26387610410524
1,20.0,5,111,radio,109.04857862439101
1,20.0,5,112,radio,42.51393771458954
1,20.0,5,114,radio,109.70583986278939
1,20.0,5,119,radio,109.4839622958541
1,20.0,5,125,radio,241.88116917197172
1,20.0,5,128,radio,234.22837744389554
1,20.0,5,129,radio,236.8888047164745
1,20.0,5,131,radio,170.69353385526938
1,20.0,5,132,radio,154.8450415738263
1,20.0,5,133,radio,158.0344291602308
1,20.0,5,140,radio,178.3738111382946
1,20.0,5,141,radio,105.57681800471165
1,20.0,5,151,radio,131.70327292820025
1,20.0,5,154,radio,87.48610175336425
1,20.0,5,155,radio,240.65013816742342
1,20.0,5,159,radio,131.60382403258652
1,20.0,5,168,radio,74.60700503303963
1,20.0,5,173,radio,235.11683584975364
1,20.0,5,174,radio,229.02949962832298
1,20.0,5,186,radio,222.79255328668418
1,20.0,5,192,radio,233.56989553450583
1,20.0,5,194,radio,170.8625942094992
1,20.0,6,11,radio,121.44540542976502
1,20.0,6,18,radio,72.93775017095058
1,20.0,6,20,radio,67.9671045433009
1,20.0,6,30,radio,137.88902784485796
1,20.0,6,37,radio,160.87335702346726
1,20.0,6,38,radio,227.65622152710873
1,20.0,6,43,radio,66.07863497379475
1,20.0,6,50,radio,44.53738317413807
1,20.0,6,56,radio,130.21721237993083
1,20.0,6,58,radio,227.17021855868344
1,20.0,6,64,radio,248.2699615338109
1,20.0,6,66,radio,154.7700633197519
1,20.0,6,70,radio,79.30091613594375
1,20.0,6,73,radio,115.93691819261022
1,20.0,6,75,radio,206.44721286566215
1,20.0,6,77,radio,243.31911412792863
1,20.0,6,78,radio,211.5159712645832
1,20.0,6,84,radio,248.8322014932954
1,20.0,6,86,radio,106.05975391259399
1,20.0,6,87,radio,121.86242447941036
1,20.0,6,91,radio,49.7477838702388
1,20.0,6,94,radio,142.0954453879504
1,20.0,6,98,radio,84.48774585701769
1,20.0,6,101,radio,140.24869910270112
1,20.0,6,107,radio,103.53311547519463
1,20.0,6,110,radio,177.12437042936813
1,20.0,6,115,radio,67.09793215889742
1,20.0,6,122,radio,184.0392395659144
1,20.0,6,125,radio,249.8715289903994
1,20.0,6,127,radio,28.43253945745972
1,20.0,6,130,radio,12.936228198358256
1,20.0,6,136,radio,186.24047089717098
1,20.0,6,137,radio,92.01611271945806
1,20.0,6,138,radio,215.35148594797298
1,20.0,6,144,radio,196.18494641536583
1,20.0,6,145,radio,214.5779303656366
1,20.0,6,160,radio,248.75459392742886
1,20.0,6,164,radio,234.9216584310608
1,20.0,6,167,radio,226.51615792256408
1,20.0,6,170,radio,150.50950966633303
1,20.0,6,172,radio,56.34935669552939
1,20.0,6,175,radio,207.2044039107277
1,20.0,6,179,radio,39.59339591396528
1,20.0,6,180,radio,134.2111444701967
1,20.0,6,181,radio,216.7535616777727
1,20.0,6,184,radio,103.94121415492505
1,20.0,6,190,radio,173.99082533283178
1,20.0,6,193,radio,187.47770694138546
1,20.0,6,198,radio,125.71358319608906
1,20.0,7,8,radio,108.765456372876
1,20.0,7,14,radio,174.7088506630388
1,20.0,7,27,radio,219.7670152684429
1,20.0,7,32,radio,62.27655899293087
1,20.0,7,57,radio,220.3163843203678
1,20.0,7,63,radio,249.23230228042274
1,20.0,7,69,radio,186.12586547817588
1,20.0,7,76,radio,194.39380777174972
1,20.0,7,92,radio,216.57743672875992
1,20.0,7,96,radio,230.05557763288425
1,20.0,7,99,radio,195.00593657630017
1,20.0,7,105,radio,39.29545139071444
1,20.0,7,109,radio,14.709809652065596
1,20.0,7,113,radio,244.44908283730578
1,20.0,7,129,radio,240.7412756466992
1,20.0,7,135,radio,80.39024878677759
1,20.0,7,139,radio,119.24857441495894
1,20.0,7,142,radio,211.71274524695013
1,20.0,7,150,radio,170.5273895888869
1,20.0,7,156,radio,229.42348811749852
1,20.0,7,162,radio,158.63706061321236
1,20.0,7,185,radio,110.58612616418034
1,20.0,7,186,radio,201.0888186846797
1,20.0,7,192,radio,240.52195845701908
1,20.0,7,199,radio,188.6767945455933
1,20.0,8,9,radio,161.9052849662419
1,20.0,8,14,radio,75.03941630903054
1,20.0,8,16,radio,182.5757533189991
1,20.0,8,25,radio,172.67561090090285
1,20.0,8,32,radio,80.42922665300216
1,20.0,8,35,radio,212.50968966143634
1,20.0,8,42,radio,223.62268623733152
1,20.0,8,44,radio,246.69359172868678
1,20.0,8,47,radio,185.11822168549483
1,20.0,8,54,radio,213.37212681135279
1,20.0,8,57,radio,182.335144445606
1,20.0,8,59,radio,242.40697679728618
1,20.0,8,63,radio,145.31646706412874
1,20.0,8,69,radio,220.7143486500142
1,20.0,8,76,radio,183.59114248786616
1,20.0,8,92,radio,112.65326803959134
1,20.0,8,93,radio,220.5078023562886
1,20.0,8,99,radio,191.13548336193358
1,20.0,8,105,radio,81.6434320689668
1,20.0,8,106,radio,211.36312497689852
1,20.0,8,109,radio,103.97887670099146
1,20.0,8,113,radio,245.72307665337414
1,20.0,8,114,radio,198.90074107453708
1,20.0,8,128,radio,220.22981564720072
1,20.0,8,129,radio,183.46108170399523
1,20.0,8,132,radio,197.54070011012925
1,20.0,8,135,radio,187.59495302379534
1,20.0,8,139,radio,70.50064538711686
1,20.0,8,150,radio,65.98189524407438
1,20.0,8,159,radio,202.50663297778678
1,20.0,8,162,radio,49.92965551653653
1,20.0,8,174,radio,211.7203778572106
1,20.0,8,185,radio,135.59486199705358
1,20.0,8,186,radio,92.37637414404182
1,20.0,8,192,radio,137.0017262664964
1,20.0,8,194,radio,236.8242048440151
1,20.0,8,199,radio,231.05452105509644
1,20.0,9,14,radio,88.52964305813055
1,20.0,9,15,radio,181.46336958185248
1,20.0,9,16,radio,188.5890139960438
1,20.0,9,17,radio,229.75062350296244
1,20.0,9,24,radio,171.1075977272781
1,20.0,9,25,radio,218.1853462082181
1,20.0,9,32,radio,241.30037753803865
1,20.0,9,33,radio,196.52756371562745
1,20.0,9,39,radio,238.223555720252
1,20.0,9,42,radio,235.60635836071998
1,20.0,9,44,radio,104.60804796955156
1,20.0,9,46,radio,246.82922517400573
1,20.0,9,47,radio,233.45558057155114
1,20.0,9,52,radio,223.70947275428463
1,20.0,9,54,radio,94.2251951443986
1,20.0,9,57,radio,117.21731271446207
1,20.0,9,59,radio,164.49736927987635
1,20.0,9,60,radio,114.70054969353903
1,20.0,9,63,radio,173.2305299304946
1,20.0,9,65,radio,212.46850919606894
1,20.0,9,69,radio,242.36988468041983
1,20.0,9,74,radio,241.521557215914
1,20.0,9,76,radio,161.8700605423992
1,20.0,9,83,radio,225.06505304022662
1,20.0,9,89,radio,177.49650841636299
1,20.0,9,92,radio,162.10218413087463
1,20.0,9,93,radio,61.82990376832241
1,20.0,9,97,radio,228.40240038143207
1,20.0,9,99,radio,174.7902277016652
1,20.0,9,105,radio,211.7619127699785
1,20.0,9,106,radio,239.089759922921
1,20.0,9,109,radio,239.11604734939885
1,20.0,9,111,radio,205.64580545199559
1,20.0,9,112,radio,198.03676350617334
1,20.0,9,113,radio,210.04441554109448
1,20.0,9,114,radio,90.35485653798585
1,20.0,9,128,radio,232.9653193074025
1,20.0,9,129,radio,80.64073536371056
1,20.0,9,132,radio,153.84181388686238
1,20.0,9,133,radio,174.23016730750163
1,20.0,9,139,radio,223.56210703068624
1,20.0,9,140,radio,135.4113100889287
1,20.0,9,141,radio,184.02736888843464
1,20.0,9,143,radio,240.5721714995315
1,20.0,9,146,radio,238.32228011665208
1,20.0,9,148,radio,163.33019469773495
1,20.0,9,150,radio,154.55027207999342
1,20.0,9,154,radio,193.0344891463699
1,20.0,9,159,radio,44.781568753227106
1,20.0,9,162,radio,129.48786275168797
1,20.0,9,168,radio,113.798518443783
1,20.0,9,174,radio,91.49787155994399
1,20.0,9,185,radio,195.87047071981007
1,20.0,9,186,radio,113.59990933094973
1,20.0,9,188,radio,220.9970870848754
1,20.0,9,192,radio,171.84325910549992
1,20.0,9,194,radio,81.41262125739476
1,20.0,10,12,radio,117.35074307391494
1,20.0,10,13,radio,144.7479049934748
1,20.0,10,15,radio,235.61681285511023
1,20.0,10,17,radio,172.60776344069814
1,20.0,10,22,radio,107.93833887919526
1,20.0,10,23,radio,140.38229126211044
1,20.0,10,26,radio,200.38390604038042
1,20.0,10,27,radio,188.76845711082134
1,20.0,10,28,radio,158.708646582346
1,20.0,10,29,radio,195.4120554111235
1,20.0,10,40,radio,106.3244191143314
1,20.0,10,41,radio,127.78546474462574
1,20.0,10,51,radio,96.00441500264454
1,20.0,10,53,radio,182.2769678264371
1,20.0,10,55,radio,246.91376004589137
1,20.0,10,61,radio,37.82378087922991
1,20.0,10,62,radio,153.63951640121758
1,20.0,10,68,radio,243.8705759209176
1,20.0,10,69,radio,222.78592864002874
1,20.0,10,72,radio,125.61385671971058
1,20.0,10,79,radio,128.57266972416807
1,20.0,10,80,radio,138.0181426479867
1,20.0,10,95,radio,169.74148491161498
1,20.0,10,96,radio,186.2827619507505
1,20.0,10,99,radio,248.81875914006167
1,20.0,10,113,radio,197.68098669320736
1,20.0,10,117,radio,47.97160514304273
1,20.0,10,120,radio,72.88408399643916
1,20.0,10,123,radio,32.48701432880523
1,20.0,10,124,radio,32.50421049648801
1,20.0,10,126,radio,141.12430336409105
1,20.0,10,142,radio,218.99781391602974
1,20.0,10,143,radio,183.02130067289986
1,20.0,10,146,radio,170.074558356034
1,20.0,10,153,radio,132.9096873820716
1,20.0,10,158,radio,145.94608593586878
1,20.0,10,163,radio,235.55282082794082
1,20.0,10,166,radio,117.47228311393292
1,20.0,10,169,radio,173.08342757179267
1,20.0,10,178,radio,245.67874735108856
1,20.0,10,182,radio,122.31982382263317
1,20.0,10,187,radio,82.20074208910773
1,20.0,10,188,radio,185.3217000245789
1,20.0,10,196,radio,96.97289157285144
1,20.0,10,199,radio,218.9209195120466
1,20.0,11,18,radio,136.26761060501502
1,20.0,11,20,radio,62.94861396408981
1,20.0,11,21,radio,144.38098628282046
1,20.0,11,29,radio,210.38497403569488
1,20.0,11,30,radio,206.7296072167701
1,20.0,11,37,radio,56.25817718341033
1,20.0,11,43,radio,186.95330566748484
1,20.0,11,50,radio,94.44017153732838
1,20.0,11,58,radio,156.01293696357362
1,20.0,11,64,radio,190.91741801103421
1,20.0,11,68,radio,247.76085183095415
1,20.0,11,70,radio,69.09122375526437
1,20.0,11,73,radio,47.58602420879478
1,20.0,11,77,radio,125.20012939290432
1,20.0,11,78,radio,122.6434352095537
1,20.0,11,82,radio,195.99507774431478
1,20.0,11,84,radio,165.7518947101359
1,20.0,11,86,radio,161.18233681145094
1,20.0,11,87,radio,136.59080862195668
1,20.0,11,91,radio,72.36984523957481
1,20.0,11,94,radio,183.30723526364147
1,20.0,11,98,radio,202.64344277572866
1,20.0,11,101,radio,213.35444335658914
1,20.0,11,104,radio,192.6602782101178
1,20.0,11,107,radio,103.82634203322392
1,20.0,11,115,radio,160.32705635668617
1,20.0,11,116,radio,204.780185076584
1,20.0,11,127,radio,148.04276206556003
1,20.0,11,130,radio,119.2047754915885
1,20.0,11,134,radio,231.0631405049278
1,20.0,11,136,radio,72.97079210204585
1,20.0,11,137,radio,212.0829896526358
1,20.0,11,138,radio,187.0617892569191
1,20.0,11,144,radio,108.78967092513882
1,20.0,11,145,radio,242.97012264885575
1,20.0,11,161,radio,227.73217712918822
1,20.0,11,164,radio,152.39859087275053
1,20.0,11,167,radio,106.02614064465422
1,20.0,11,170,radio,70.19877634261155
1,20.0,11,172,radio,145.54168921652658
1,20.0,11,175,radio,217.8573122481777
1,20.0,11,179,radio,152.03405703986203
1,20.0,11,180,radio,179.89377587898926
1,20.0,11,184,radio,43.2322391277621
1,20.0,11,189,radio,176.5695287981479
1,20.0,11,190,radio,88.19907595887838
1,20.0,11,197,radio,241.7173392622051
1,20.0,11,198,radio,240.4352314033865
1,20.0,12,13,radio,144.68801090622543
1,20.0,12,15,radio,138.60561749077854
1,20.0,12,17,radio,99.9972004608129
1,20.0,12,22,radio,9.538935999365973
1,20.0,12,23,radio,95.43641338608657
1,20.0,12,24,radio,187.3984175493486
1,20.0,12,26,radio,83.17283751321705
1,20.0,12,27,radio,186.62575733268972
1,20.0,12,28,radio,238.92999142008102
1,20.0,12,29,radio,126.77386363127064
1,20.0,12,38,radio,247.21921304785363
1,20.0,12,39,radio,225.85390366340806
1,20.0,12,40,radio,11.329430700613317
1,20.0,12,41,radio,244.5426238920323
1,20.0,12,44,radio,233.38252076794438
1,20.0,12,46,radio,189.21517513138318
1,20.0,12,51,radio,156.49267458894036
1,20.0,12,54,radio,224.95694899246837
1,20.0,12,55,radio,130.14993584324202
1,20.0,12,57,radio,218.19561155073674
1,20.0,12,61,radio,90.57550717495323
1,20.0,12,62,radio,224.28246766076032
1,20.0,12,65,radio,223.18143493579393
1,20.0,12,68,radio,129.92217863013235
1,20.0,12,69,radio,214.93173451121632
1,20.0,12,72,radio,214.07433592095984
1,20.0,12,76,radio,209.92649761285503
1,20.0,12,78,radio,217.1662312607557
1,20.0,12,79,radio,155.8509355121103
1,20.0,12,80,radio,136.13988467748894
1,20.0,12,89,radio,242.23591187105188
1,20.0,12,96,radio,216.80327326864779
1,20.0,12,97,radio,196.0845720601191
1,20.0,12,99,radio,204.39304733772136
1,20.0,12,113,radio,150.70419901250264
1,20.0,12,117,radio,69.54005033072661
1,20.0,12,118,radio,239.89266620720196
1,20.0,12,120,radio,93.8646738661569
1,20.0,12,123,radio,142.37326293935945
1,20.0,12,124,radio,85.04743382371976
1,20.0,12,126,radio,38.457692338464604
1,20.0,12,129,radio,240.68504585869061
1,20.0,12,138,radio,162.07346975985925
1,20.0,12,143,radio,79.2633849895398
1,20.0,12,144,radio,227.1334165198948
1,20.0,12,145,radio,217.00015414741074
1,20.0,12,146,radio,133.9600660644806
1,20.0,12,148,radio,156.97260907559635
1,20.0,12,153,radio,15.896304602013684
1,20.0,12,164,radio,188.01117014688253
1,20.0,12,166,radio,111.26299025282395
1,20.0,12,174,radio,227.7073112572365
1,20.0,12,182,radio,77.99837177787757
1,20.0,12,187,radio,114.74410355220871
1,20.0,12,188,radio,100.46721753885691
1,20.0,12,189,radio,244.97019186015265
1,20.0,12,190,radio,244.28653094266173
1,20.0,12,196,radio,53.290824726213415
1,20.0,12,199,radio,220.2090654355537
1,20.0,13,17,radio,243.95246258236463
1,20.0,13,21,radio,209.68696120646126
1,20.0,13,22,radio,142.52781132115936
1,20.0,13,23,radio,58.84477291994594
1,20.0,13,26,radio,198.0860686671327
1,20.0,13,29,radio,94.74403939034903
1,20.0,13,40,radio,138.24523753099058
1,20.0,13,41,radio,238.4235747571955
1,20.0,13,51,radio,74.67572631049525
1,20.0,13,55,radio,219.65318595458618
1,20.0,13,61,radio,112.79051378551304
1,20.0,13,68,radio,202.44520493210015
1,20.0,13,73,radio,249.56776274190545
1,20.0,13,78,radio,152.41451932148723
1,20.0,13,82,radio,141.11193075002552
1,20.0,13,95,radio,216.8874881130767
1,20.0,13,117,radio,129.7244437259224
1,20.0,13,120,radio,191.15539568633685
1,20.0,13,123,radio,175.36015083250808
1,20.0,13,124,radio,137.90928358888672
1,20.0,13,126,radio,182.90368011606546
1,20.0,13,136,radio,204.25340388840527
1,20.0,13,138,radio,185.00919247432003
1,20.0,13,143,radio,220.0610717505484
1,20.0,13,144,radio,167.62640603437163
1,20.0,13,153,radio,148.62168415140508
1,20.0,13,164,radio,126.1532607584917
1,20.0,13,166,radio,34.77548705625848
1,20.0,13,167,radio,242.2964997683623
1,20.0,13,182,radio,68.47686105539593
1,20.0,13,183,radio,142.22004113344923
1,20.0,13,187,radio,62.613484170743895
1,20.0,13,188,radio,245.09907078567232
1,20.0,13,189,radio,124.70278264738121
1,20.0,13,190,radio,190.28827946040192
1,20.0,13,196,radio,93.01668936271601
1,20.0,13,197,radio,156.0433612814079
1,20.0,14,15,radio,235.40649183911643
1,20.0,14,16,radio,155.28549481519516
1,20.0,14,24,radio,246.3324389925128
1,20.0,14,25,radio,166.2262608615137
1,20.0,14,32,radio,155.43576583270655
1,20.0,14,35,radio,247.7578725288058
1,20.0,14,42,radio,202.9422405513451
1,20.0,14,44,radio,182.65200628517607
1,20.0,14,47,radio,181.35519733385092
1,20.0,14,54,radio,156.28933328925555
1,20.0,14,57,radio,143.5861682057154
1,20.0,14,59,radio,184.6016868828669
1,20.0,14,60,radio,183.68743724054738
1,20.0,14,63,radio,125.23151360580134
1,20.0,14,69,radio,227.85907333261937
1,20.0,14,76,radio,165.54033949463792
1,20.0,14,92,radio,100.44284743076531
1,20.0,14,93,radio,145.61475921073395
1,20.0,14,99,radio,176.65496822903106
1,20.0,14,105,radio,139.5112181869257
1,20.0,14,106,radio,198.03823317733372
1,20.0,14,109,radio,166.13791860981036
1,20.0,14,111,radio,229.45752940359145
1,20.0,14,112,radio,249.05577367328797
1,20.0,14,113,radio,226.6707294733927
1,20.0,14,114,radio,129.42043888041806
1,20.0,14,128,radio,199.69702877108617
1,20.0,14,129,radio,129.30479225457967
1,20.0,14,132,radio,148.78471494074924
1,20.0,14,139,radio,135.20534382930285
1,20.0,14,140,radio,222.02795589745003
1,20.0,14,141,radio,206.69943492907765
1,20.0,14,148,radio,219.41814145598812
1,20.0,14,150,radio,73.97158981663162
1,20.0,14,159,radio,127.62063782946714
1,20.0,14,162,radio,43.31353714486956
1,20.0,14,168,radio,192.80350748884223
1,20.0,14,174,radio,154.11542297901278
1,20.0,14,185,radio,155.80363859679272
1,20.0,14,186,radio,51.95281031859586
1,20.0,14,192,radio,119.7763958382452
1,20.0,14,194,radio,167.2024796466847
1,20.0,14,199,radio,242.00584145842427
1,20.0,15,17,radio,70.42217335470421
1,20.0,15,22,radio,144.2733949832748
1,20.0,15,23,radio,223.16916677713348
1,20.0,15,24,radio,73.800857041094
1,20.0,15,26,radio,94.58477520193193
1,20.0,15,27,radio,170.31325638364154
1,20.0,15,29,radio,229.7576238125734
1,20.0,15,33,radio,235.49275063152152
1,20.0,15,38,radio,195.42914444882572
1,20.0,15,39,radio,154.15919369275377
1,20.0,15,40,radio,148.1822405013503
1,20.0,15,44,radio,96.99947731817933
1,20.0,15,46,radio,132.66959448193091
1,20.0,15,54,radio,87.24295788199753
1,20.0,15,55,radio,122.37724053107263
1,20.0,15,57,radio,98.71753896851358
1,20.0,15,61,radio,221.07984462632507
1,20.0,15,65,radio,136.6172994170211
1,20.0,15,68,radio,144.89102422165422
1,20.0,15,69,radio,178.3188226183653
1,20.0,15,76,radio,120.28478374258324
1,20.0,15,79,radio,189.5326887373257
1,20.0,15,80,radio,154.34789081811263
1,20.0,15,89,radio,135.0495205470941
1,20.0,15,93,radio,193.95583646799594
1,20.0,15,96,radio,224.32298254971565
1,20.0,15,97,radio,124.58500792631509
1,20.0,15,99,radio,123.59650885037166
1,20.0,15,113,radio,98.73732830090152
1,20.0,15,117,radio,194.91346438868715
1,20.0,15,118,radio,171.99561186262858
1,20.0,15,120,radio,174.6369863459629
1,20.0,15,123,radio,248.835851114746
1,20.0,15,124,radio,205.30425616630563
1,20.0,15,126,radio,101.44448777533462
1,20.0,15,129,radio,107.35447126226272
1,20.0,15,133,radio,185.39659247138277
1,20.0,15,138,radio,205.9911347606979
1,20.0,15,140,radio,134.50253529209027
1,20.0,15,143,radio,59.50851535704789
1,20.0,15,145,radio,187.4886089873195
1,20.0,15,146,radio,112.96615643634168
1,20.0,15,148,radio,18.377170620092667
1,20.0,15,153,radio,131.06686270755094
1,20.0,15,159,radio,193.23399804382245
1,20.0,15,166,radio,247.58076540797757
1,20.0,15,168,radio,227.9398826445253
1,20.0,15,174,radio,89.97628576463903
1,20.0,15,182,radio,210.53772678548617
1,20.0,15,185,radio,206.81480459580257
1,20.0,15,188,radio,52.31505519446584
1,20.0,15,194,radio,132.98934994953538
1,20.0,15,196,radio,191.45778542540396
1,20.0,15,199,radio,192.6935766962667
1,20.0,16,25,radio,48.1925772292788
1,20.0,16,32,radio,238.16533836811772
1,20.0,16,35,radio,175.9348814192342
1,20.0,16,42,radio,48.465869434066704
1,20.0,16,47,radio,58.22461764580345
1,20.0,16,59,radio,104.84546008292398
1,20.0,16,60,radio,192.14157306527915
1,20.0,16,63,radio,37.84449893974023
1,20.0,16,74,radio,219.80604632266144
1,20.0,16,88,radio,231.89121350322867
1,20.0,16,90,radio,148.94143714896802
1,20.0,16,92,radio,70.52614054377283
1,20.0,16,93,radio,204.4628914986776
1,20.0,16,102,radio,148.45065476447047
1,20.0,16,103,radio,112.74573206999898
1,20.0,16,106,radio,51.17353319832431
1,20.0,16,111,radio,133.4160054116447
1,20.0,16,112,radio,195.13413976031978
1,20.0,16,114,radio,129.85724662104926
1,20.0,16,128,radio,45.44226446822386
1,20.0,16,131,radio,139.61898187567473
1,20.0,16,132,radio,56.83293499371643
1,20.0,16,139,radio,183.16190897673025
1,20.0,16,141,radio,118.5697739729649
1,20.0,16,149,radio,182.2163796150061
1,20.0,16,150,radio,117.10519885982859
1,20.0,16,155,radio,162.8360304109628
1,20.0,16,159,radio,193.5677599705075
1,20.0,16,162,radio,138.30633246529243
1,20.0,16,165,radio,223.6951418784056
1,20.0,16,168,radio,219.75149646816973
1,20.0,16,186,radio,103.9748431112065
1,20.0,16,192,radio,46.61309794467644
1,20.0,17,22,radio,101.42467648457159
1,20.0,17,23,radio,195.09701919814154
1,20.0,17,24,radio,142.85566492092642
1,20.0,17,26,radio,106.97595711186698
1,20.0,17,27,radio,114.92134701612227
1,20.0,17,28,radio,224.2187487700348
1,20.0,17,29,radio,218.5602219069152
1,20.0,17,39,radio,215.30050278622204
1,20.0,17,40,radio,105.70762176872586
1,20.0,17,44,radio,162.76367070080474
1,20.0,17,46,radio,187.17533010522519
1,20.0,17,51,radio,243.63233878120528
1,20.0,17,54,radio,140.74055563340656
1,20.0,17,55,radio,154.21295438451344
1,20.0,17,57,radio,120.77590239778793
1,20.0,17,61,radio,164.90754258068372
1,20.0,17,62,radio,203.53673329401752
1,20.0,17,65,radio,201.4570366107871
1,20.0,17,68,radio,169.63506771891244
1,20.0,17,69,radio,133.3793462272176
1,20.0,17,72,radio,212.52132363600595
1,20.0,17,76,radio,110.3975402805697
1,20.0,17,79,radio,121.00654610391942
1,20.0,17,80,radio,86.53612251539813
1,20.0,17,89,radio,204.45741977243088
1,20.0,17,96,radio,163.45382773125866
1,20.0,17,97,radio,183.98292556647758
1,20.0,17,99,radio,105.94846530271212
1,20.0,17,113,radio,55.60227063708819
1,20.0,17,117,radio,137.78580369544605
1,20.0,17,118,radio,232.6982079862241
1,20.0,17,120,radio,106.40235382734728
1,20.0,17,123,radio,181.8945928278243
1,20.0,17,124,radio,144.9168220049005
1,20.0,17,126,radio,63.98940068480095
1,20.0,17,129,radio,149.29299648677429
1,20.0,17,138,radio,223.6243495239282
1,20.0,17,140,radio,204.63831044064065
1,20.0,17,142,radio,198.34098542661314
1,20.0,17,143,radio,52.45521994997261
1,20.0,17,145,radio,235.39619580613453
1,20.0,17,146,radio,52.56669858379923
1,20.0,17,148,radio,84.33091544623475
1,20.0,17,153,radio,100.6279533728079
1,20.0,17,166,radio,209.83065481478155
1,20.0,17,174,radio,143.36782240098367
1,20.0,17,182,radio,177.99290351022432
1,20.0,17,185,radio,188.7965955731193
1,20.0,17,187,radio,205.5855218637733
1,20.0,17,188,radio,20.117964608776926
1,20.0,17,194,radio,197.12962359828114
1,20.0,17,196,radio,151.1096797031878
1,20.0,17,199,radio,143.98375255562684
1,20.0,18,20,radio,112.72036595043505
1,20.0,18,29,radio,227.71689265401454
1,20.0,18,30,radio,74.02892002454182
1,20.0,18,37,radio,189.57545516231784
1,20.0,18,38,radio,157.41748632219992
1,20.0,18,39,radio,200.77490505538785
1,20.0,18,43,radio,94.49549089771432
1,20.0,18,46,radio,199.24525289200741
1,20.0,18,50,radio,49.286319602908044
1,20.0,18,55,radio,207.38396394128452
1,20.0,18,56,radio,143.23849273152803
1,20.0,18,65,radio,226.60400040599458
1,20.0,18,66,radio,154.16138848622248
1,20.0,18,68,radio,192.64340736189234
1,20.0,18,70,radio,130.2180129628769
1,20.0,18,73,radio,104.23426883707678
1,20.0,18,75,radio,179.27736750633085
1,20.0,18,78,radio,179.94254332980842
1,20.0,18,86,radio,33.937000456728626
1,20.0,18,87,radio,56.17691073741949
1,20.0,18,91,radio,89.9937697843578
1,20.0,18,94,radio,69.31590437987516
1,20.0,18,97,radio,215.057219595158
1,20.0,18,98,radio,95.19449668967216
1,20.0,18,101,radio,79.25681421808473
1,20.0,18,107,radio,165.85232286585554
1,20.0,18,110,radio,179.0364990721166
1,20.0,18,115,radio,138.22365535609308
1,20.0,18,118,radio,188.8199168520101
1,20.0,18,122,radio,159.73289736306677
1,20.0,18,125,radio,194.0748402034638
1,20.0,18,127,radio,89.79591583140072
1,20.0,18,130,radio,85.34329381972552
1,20.0,18,136,radio,178.2110625073539
1,20.0,18,137,radio,108.85491445038211
1,20.0,18,138,radio,152.48662924991163
1,20.0,18,144,radio,166.09000270937432
1,20.0,18,145,radio,141.78396242170692
1,20.0,18,147,radio,244.14994777799978
1,20.0,18,160,radio,215.79638226810016
1,20.0,18,164,radio,196.27087048260626
1,20.0,18,167,radio,238.03030143240167
1,20.0,18,170,radio,190.70526290587787
1,20.0,18,172,radio,26.567517761356658
1,20.0,18,173,radio,201.76055437076897
1,20.0,18,179,radio,106.32054364044608
1,20.0,18,180,radio,61.69173769638851
