run,time,node_id,x,y,speed
1,330.00,23,355.73,822.51,11.68
1,330.00,24,542.53,814.69,5.77
1,330.00,25,842.50,898.42,0.00
1,330.00,26,161.47,859.13,0.00
1,330.00,27,820.32,647.37,16.17
1,330.00,28,662.69,682.83,19.08
1,330.00,29,398.19,944.32,13.13
1,330.00,30,883.22,261.48,12.17
1,330.00,31,451.39,517.35,5.03
1,330.00,32,641.83,406.58,0.00
1,330.00,33,404.61,826.78,0.00
1,330.00,34,537.75,272.54,5.22
1,330.00,35,473.57,594.05,0.00
1,330.00,36,116.74,500.25,17.42
1,330.00,37,680.80,722.83,21.07
1,330.00,38,166.84,8.79,0.00
1,330.00,39,93.19,523.48,14.08
1,330.00,40,87.25,677.00,24.22
1,330.00,41,170.89,712.44,9.37
1,330.00,42,63.01,223.85,0.00
1,330.00,43,614.45,315.86,15.43
1,330.00,44,715.19,724.24,21.68
1,330.00,45,402.79,368.38,9.78
1,330.00,46,171.54,162.02,8.87
1,330.00,47,653.47,303.15,14.09
1,330.00,48,402.89,282.72,9.84
1,330.00,49,242.75,437.90,6.34
1,330.00,50,369.54,534.33,8.26
1,330.00,51,561.50,606.73,8.58
1,330.00,52,823.76,235.94,15.96
1,330.00,53,934.70,47.40,15.07
1,330.00,54,393.29,408.21,0.00
1,330.00,55,651.28,294.27,6.59
1,330.00,56,742.21,399.27,24.03
1,330.00,57,352.81,412.80,14.32
1,330.00,58,247.69,320.90,24.23
1,330.00,59,364.40,695.26,19.83
1,330.00,60,967.74,999.01,0.00
1,330.00,61,562.90,304.65,19.32
1,330.00,62,295.89,378.66,7.83
1,330.00,63,291.94,672.60,5.89
1,330.00,64,716.36,769.41,20.30
1,330.00,65,158.90,741.47,6.10
1,330.00,66,626.48,261.04,24.20
1,330.00,67,651.62,10.99,0.00
1,330.00,68,323.47,293.67,12.32
1,330.00,69,348.27,662.17,11.62
1,330.00,70,474.70,744.85,18.95
1,330.00,71,952.42,931.77,0.00
1,330.00,72,807.14,782.06,22.39
1,330.00,73,195.25,858.53,11.17
1,330.00,74,241.93,303.27,18.86
1,330.00,75,221.88,664.41,7.46
1,330.00,76,713.17,625.44,5.60
1,330.00,77,952.24,798.42,0.00
1,330.00,78,315.97,413.87,14.29
1,330.00,79,20.33,928.36,8.19
1,330.00,80,719.29,473.30,16.09
1,330.00,81,109.09,667.67,0.00
1,330.00,82,651.57,298.68,20.70
1,330.00,83,647.93,197.77,8.17
1,330.00,84,616.98,458.45,16.98
1,330.00,85,416.21,890.88,9.35
1,330.00,86,466.25,171.41,8.07
1,330.00,87,494.09,341.79,13.10
1,330.00,88,319.64,760.77,17.18
1,330.00,89,841.22,449.93,6.80
1,330.00,90,326.58,386.55,19.10
1,330.00,91,271.77,728.27,10.78
1,330.00,92,485.23,368.46,11.72
1,330.00,93,314.05,718.83,0.00
1,330.00,94,845.50,455.51,20.59
1,330.00,95,213.90,338.45,20.19
1,330.00,96,360.20,413.05,15.69
1,330.00,97,176.30,280.83,5.78
1,330.00,98,543.82,476.20,22.34
1,330.00,99,416.57,722.85,12.94
1,340.00,0,356.27,468.26,24.30
1,340.00,1,295.29,622.55,9.51
1,340.00,2,722.08,794.71,9.20
1,340.00,3,563.57,454.11,21.80
1,340.00,4,699.16,732.28,0.00
1,340.00,5,661.39,770.85,19.86
1,340.00,6,44.83,119.12,22.79
1,340.00,7,619.99,830.58,19.23
1,340.00,8,774.54,753.88,0.00
1,340.00,9,448.61,320.77,8.04
1,340.00,10,624.85,278.17,0.00
1,340.00,11,879.25,575.82,6.48
1,340.00,12,819.54,445.19,14.22
1,340.00,13,917.32,847.16,0.00
1,340.00,14,749.87,860.44,16.81
1,340.00,15,296.23,719.50,15.90
1,340.00,16,718.88,366.86,5.81
1,340.00,17,644.26,26.47,13.17
1,340.00,18,539.69,842.06,0.00
1,340.00,19,451.31,449.64,16.58
1,340.00,20,687.35,659.53,5.05
1,340.00,21,483.35,670.57,5.87
1,340.00,22,218.92,205.39,0.00
1,340.00,23,381.43,863.70,0.00
1,340.00,24,492.82,785.33,5.77
1,340.00,25,841.71,856.62,17.67
1,340.00,26,182.26,839.45,16.06
1,340.00,27,844.35,487.49,16.17
1,340.00,28,697.69,730.85,0.00
1,340.00,29,504.36,867.09,13.13
1,340.00,30,975.95,243.18,0.00
1,340.00,31,401.58,510.03,5.03
1,340.00,32,712.76,422.25,20.31
1,340.00,33,421.96,719.72,15.72
1,340.00,34,527.84,323.78,5.22
1,340.00,35,333.77,557.72,17.72
1,340.00,36,26.08,433.30,0.00
1,340.00,37,532.49,678.34,0.00
1,340.00,38,117.56,138.43,17.69
1,340.00,39,7.75,579.11,0.00
1,340.00,40,17.43,715.37,0.00
1,340.00,41,104.84,765.97,0.00
1,340.00,42,77.84,231.48,23.57
1,340.00,43,766.84,339.92,15.43
1,340.00,44,517.33,812.94,21.68
1,340.00,45,342.08,291.70,9.78
1,340.00,46,231.29,227.57,8.87
1,340.00,47,596.17,217.48,0.00
1,340.00,48,369.32,375.17,9.84
1,340.00,49,298.76,408.28,6.34
1,340.00,50,313.46,594.91,8.26
1,340.00,51,647.27,603.59,8.58
1,340.00,52,736.59,369.65,15.96
1,340.00,53,985.59,5.64,0.00
1,340.00,54,477.79,442.95,12.05
1,340.00,55,708.16,327.54,6.59
1,340.00,56,847.29,615.38,24.03
