run,time,node_id,x,y,speed
4,400.00,79,932.19,833.75,16.78
4,400.00,80,243.40,374.36,0.00
4,400.00,81,839.79,310.41,14.58
4,400.00,82,837.72,733.65,0.00
4,400.00,83,532.07,552.69,19.22
4,400.00,84,571.32,208.79,21.17
4,400.00,85,72.02,517.65,17.12
4,400.00,86,203.87,651.40,20.31
4,400.00,87,213.27,64.34,5.60
4,400.00,88,513.00,279.62,23.67
4,400.00,89,164.25,244.62,9.27
4,400.00,90,858.48,607.01,8.55
4,400.00,91,84.09,683.83,11.58
4,400.00,92,104.33,51.63,0.00
4,400.00,93,187.82,77.67,0.00
4,400.00,94,372.22,964.04,0.00
4,400.00,95,743.13,418.28,13.87
4,400.00,96,123.34,647.14,9.12
4,400.00,97,203.12,584.32,13.46
4,400.00,98,215.99,525.91,0.00
4,400.00,99,695.61,508.01,10.75
4,400.00,100,220.21,927.34,6.63
4,400.00,101,749.56,670.86,11.24
4,400.00,102,346.55,505.26,11.32
4,400.00,103,188.03,497.95,12.96
4,400.00,104,764.08,346.50,19.41
4,400.00,105,791.17,336.06,11.91
4,400.00,106,695.96,720.91,14.34
4,400.00,107,824.65,774.12,9.51
4,400.00,108,693.35,484.84,6.70
4,400.00,109,921.78,462.83,0.00
4,400.00,110,208.59,298.49,21.07
4,400.00,111,748.85,321.22,5.09
4,400.00,112,73.19,535.21,5.49
4,400.00,113,490.02,690.43,6.13
4,400.00,114,672.78,39.88,13.57
4,400.00,115,181.87,87.69,6.37
4,400.00,116,411.01,320.96,12.44
4,400.00,117,561.31,208.38,18.99
4,400.00,118,690.68,358.90,9.91
4,400.00,119,851.21,122.04,0.00
4,400.00,120,511.65,423.43,5.34
4,400.00,121,448.50,528.87,5.83
4,400.00,122,776.96,132.95,0.00
4,400.00,123,743.59,91.93,9.36
4,400.00,124,36.58,393.23,19.97
4,400.00,125,927.06,651.11,20.03
4,400.00,126,470.09,436.55,18.21
4,400.00,127,654.99,403.73,12.96
4,400.00,128,645.46,398.93,0.00
4,400.00,129,35.93,225.40,0.00
4,400.00,130,833.22,181.97,5.20
4,400.00,131,343.57,551.34,18.76
4,400.00,132,155.39,529.06,0.00
4,400.00,133,828.85,156.23,13.99
4,400.00,134,937.78,327.83,12.43
4,400.00,135,426.33,473.07,14.59
4,400.00,136,514.85,62.39,10.37
4,400.00,137,173.49,444.37,6.95
4,400.00,138,393.42,654.38,22.88
4,400.00,139,742.35,437.35,5.14
4,400.00,140,910.85,556.37,19.58
4,400.00,141,882.87,596.93,6.54
4,400.00,142,786.98,451.19,8.11
4,400.00,143,304.87,809.15,0.00
4,400.00,144,704.04,115.73,0.00
4,400.00,145,433.92,232.22,7.33
4,400.00,146,465.81,344.90,16.28
4,400.00,147,254.98,640.29,15.73
4,400.00,148,333.19,47.64,0.00
4,400.00,149,565.41,555.34,8.57
4,410.00,0,243.41,923.97,0.00
4,410.00,1,773.76,717.11,7.53
4,410.00,2,436.57,596.13,5.38
4,410.00,3,627.89,615.30,5.81
4,410.00,4,597.14,96.17,20.77
4,410.00,5,446.41,387.62,0.00
4,410.00,6,249.16,610.17,9.02
4,410.00,7,547.76,536.34,6.62
4,410.00,8,324.17,619.73,8.04
