run,time,node_id,x,y,speed
3,0.00,64,588.67,929.18,0.00
3,0.00,65,812.33,118.43,0.00
3,0.00,66,656.43,232.39,0.00
3,0.00,67,473.05,684.09,0.00
3,0.00,68,270.74,153.09,0.00
3,0.00,69,856.28,380.11,0.00
3,0.00,70,443.87,303.09,0.00
3,0.00,71,550.04,929.22,0.00
3,0.00,72,680.50,907.96,0.00
3,0.00,73,705.47,726.37,0.00
3,0.00,74,431.79,313.25,0.00
3,0.00,75,877.36,449.36,0.00
3,0.00,76,5.17,244.55,0.00
3,0.00,77,244.58,380.54,0.00
3,0.00,78,784.66,373.87,0.00
3,0.00,79,746.85,207.95,0.00
3,0.00,80,12.64,474.90,0.00
3,0.00,81,211.45,318.66,0.00
3,0.00,82,813.79,84.05,0.00
3,0.00,83,27.47,940.45,0.00
3,0.00,84,736.78,982.43,0.00
3,0.00,85,959.66,400.20,0.00
3,0.00,86,670.36,423.68,0.00
3,0.00,87,386.02,12.52,0.00
3,0.00,88,884.17,934.13,0.00
3,0.00,89,579.11,149.80,0.00
3,0.00,90,686.33,500.86,0.00
3,0.00,91,379.28,976.27,0.00
3,0.00,92,140.12,689.34,0.00
3,0.00,93,770.37,603.53,0.00
3,0.00,94,252.45,750.39,0.00
3,0.00,95,795.97,533.24,0.00
3,0.00,96,588.70,19.54,0.00
3,0.00,97,275.66,850.04,0.00
3,0.00,98,50.04,210.31,0.00
3,0.00,99,826.81,892.49,0.00
3,0.00,100,986.99,377.34,0.00
3,0.00,101,655.50,894.24,0.00
3,0.00,102,560.32,103.85,0.00
3,0.00,103,969.89,427.58,0.00
3,0.00,104,863.71,957.32,0.00
3,0.00,105,692.61,923.78,0.00
3,0.00,106,146.82,241.73,0.00
3,0.00,107,986.95,247.12,0.00
3,0.00,108,59.56,772.68,0.00
3,0.00,109,49.89,26.32,0.00
3,0.00,110,322.40,104.51,0.00
3,0.00,111,68.64,187.08,0.00
3,0.00,112,567.72,932.17,0.00
3,0.00,113,54.57,297.41,0.00
3,0.00,114,542.66,114.48,0.00
3,0.00,115,566.16,297.43,0.00
3,0.00,116,911.10,980.01,0.00
3,0.00,117,317.97,5.98,0.00
3,0.00,118,148.72,779.14,0.00
3,0.00,119,852.21,797.22,0.00
3,0.00,120,786.68,42.82,0.00
3,0.00,121,852.82,578.09,0.00
3,0.00,122,500.76,429.18,0.00
3,0.00,123,34.29,760.92,0.00
3,0.00,124,341.25,334.67,0.00
3,0.00,125,623.87,487.60,0.00
3,0.00,126,95.67,80.55,0.00
3,0.00,127,173.69,810.47,0.00
3,0.00,128,74.65,928.04,0.00
3,0.00,129,893.19,676.78,0.00
3,0.00,130,51.65,413.91,0.00
3,0.00,131,791.18,386.76,0.00
3,0.00,132,524.93,117.21,0.00
3,0.00,133,57.31,239.58,0.00
3,0.00,134,552.11,148.44,0.00
3,0.00,135,921.08,776.24,0.00
3,0.00,136,274.80,852.72,0.00
3,0.00,137,817.66,780.17,0.00
3,0.00,138,298.48,728.77,0.00
3,0.00,139,885.34,94.71,0.00
3,0.00,140,512.15,674.14,0.00
3,0.00,141,537.53,505.54,0.00
3,0.00,142,364.76,924.10,0.00
3,0.00,143,573.45,15.95,0.00
3,0.00,144,793.41,193.66,0.00
3,0.00,145,327.02,94.95,0.00
3,0.00,146,310.27,919.36,0.00
3,0.00,147,395.90,490.96,0.00
3,0.00,148,149.87,522.51,0.00
3,0.00,149,957.89,925.50,0.00
3,10.00,0,790.63,903.80,8.62
3,10.00,1,242.65,144.24,20.20
3,10.00,2,446.40,876.20,13.31
3,10.00,3,195.20,763.50,5.35
3,10.00,4,284.24,523.82,19.14
3,10.00,5,908.15,944.95,9.52
3,10.00,6,288.08,317.66,10.59
3,10.00,7,733.19,360.60,12.11
3,10.00,8,372.24,439.57,16.43
3,10.00,9,652.08,572.77,14.17
3,10.00,10,756.70,70.42,23.58
3,10.00,11,699.17,44.81,12.85
3,10.00,12,498.37,812.22,20.96
3,10.00,13,623.70,577.15,7.56
3,10.00,14,541.87,607.90,19.75
3,10.00,15,89.29,410.75,24.06
3,10.00,16,23.33,355.81,6.59
3,10.00,17,525.83,503.12,9.46
3,10.00,18,194.63,488.51,19.02
3,10.00,19,591.85,857.04,10.33
3,10.00,20,792.87,745.92,12.54
3,10.00,21,835.71,934.07,7.88
3,10.00,22,724.97,647.51,22.03
3,10.00,23,801.49,200.87,22.22
3,10.00,24,20.40,500.90,7.98
3,10.00,25,139.12,251.08,12.27
3,10.00,26,689.75,682.69,22.55
3,10.00,27,558.14,191.69,23.99
3,10.00,28,469.62,313.29,17.70
3,10.00,29,342.62,635.68,15.29
3,10.00,30,363.50,594.46,22.69
3,10.00,31,593.29,79.52,12.73
3,10.00,32,757.85,387.58,6.12
3,10.00,33,318.76,341.46,18.35
3,10.00,34,183.84,785.13,5.62
3,10.00,35,881.49,915.40,11.70
3,10.00,36,393.37,969.84,9.14
3,10.00,37,642.35,26.99,23.54
3,10.00,38,809.02,358.56,8.97
3,10.00,39,425.01,530.86,22.09
3,10.00,40,801.74,975.25,17.89
3,10.00,41,835.28,819.19,17.68
3,10.00,42,817.54,272.33,16.36
3,10.00,43,251.52,5.58,23.52
3,10.00,44,83.13,598.50,6.60
3,10.00,45,12.92,560.58,24.06
3,10.00,46,805.87,392.68,24.50
3,10.00,47,100.31,54.06,17.46
3,10.00,48,990.69,350.48,5.78
3,10.00,49,138.93,457.47,13.64
3,10.00,50,694.34,529.23,18.08
3,10.00,51,285.27,639.12,11.53
3,10.00,52,632.00,941.36,6.48
3,10.00,53,293.75,287.98,6.87
3,10.00,54,589.11,737.18,10.31
3,10.00,55,583.90,813.30,23.17
3,10.00,56,910.09,697.20,23.85
3,10.00,57,877.56,561.80,10.10
3,10.00,58,140.52,867.78,21.00
3,10.00,59,54.64,914.73,24.23
3,10.00,60,618.54,438.71,5.77
3,10.00,61,815.68,560.04,15.25
3,10.00,62,501.36,770.75,24.50
3,10.00,63,750.90,944.87,19.43
3,10.00,64,588.67,929.18,12.02
3,10.00,65,812.33,118.43,15.35
3,10.00,66,656.43,232.39,20.03
3,10.00,67,473.05,684.09,9.63
3,10.00,68,270.74,153.09,13.01
3,10.00,69,856.28,380.11,7.95
3,10.00,70,443.87,303.09,14.05
3,10.00,71,550.04,929.22,18.70
3,10.00,72,680.50,907.96,17.21
3,10.00,73,705.47,726.37,13.45
3,10.00,74,431.79,313.25,12.43
3,10.00,75,877.36,449.36,24.90
3,10.00,76,5.17,244.55,14.38
3,10.00,77,244.58,380.54,17.48
3,10.00,78,784.66,373.87,23.12
3,10.00,79,746.85,207.95,16.95
3,10.00,80,12.64,474.90,22.70
3,10.00,81,211.45,318.66,24.25
3,10.00,82,813.79,84.05,9.99
3,10.00,83,27.47,940.45,17.91
3,10.00,84,736.78,982.43,15.42
3,10.00,85,959.66,400.20,11.98
3,10.00,86,670.36,423.68,18.91
3,10.00,87,386.02,12.52,17.72
3,10.00,88,884.17,934.13,13.45
3,10.00,89,579.11,149.80,8.91
3,10.00,90,686.33,500.86,15.56
3,10.00,91,379.28,976.27,19.14
3,10.00,92,140.12,689.34,21.68
3,10.00,93,770.37,603.53,10.34
3,10.00,94,252.45,750.39,7.06
3,10.00,95,795.97,533.24,17.27
3,10.00,96,588.70,19.54,22.34
3,10.00,97,275.66,850.04,21.77
3,10.00,98,50.04,210.31,20.41
3,10.00,99,826.81,892.49,20.31
3,10.00,100,986.99,377.34,14.60
3,10.00,101,655.50,894.24,5.77
3,10.00,102,560.32,103.85,6.15
3,10.00,103,969.89,427.58,7.80
3,10.00,104,863.71,957.32,8.45
3,10.00,105,692.61,923.78,24.34
3,10.00,106,146.82,241.73,20.54
3,10.00,107,986.95,247.12,7.92
3,10.00,108,59.56,772.68,17.42
3,10.00,109,49.89,26.32,8.83
3,10.00,110,322.40,104.51,18.76
3,10.00,111,68.64,187.08,22.49
3,10.00,112,567.72,932.17,8.97
3,10.00,113,54.57,297.41,23.22
3,10.00,114,542.66,114.48,18.00
3,10.00,115,566.16,297.43,17.47
3,10.00,116,911.10,980.01,11.94
3,10.00,117,317.97,5.98,22.01
3,10.00,118,148.72,779.14,20.59
3,10.00,119,852.21,797.22,15.22
3,10.00,120,786.68,42.82,8.47
3,10.00,121,852.82,578.09,24.38
3,10.00,122,500.76,429.18,5.97
3,10.00,123,34.29,760.92,23.55
3,10.00,124,341.25,334.67,12.54
3,10.00,125,623.87,487.60,8.81
3,10.00,126,95.67,80.55,6.79
3,10.00,127,173.69,810.47,12.51
3,10.00,128,74.65,928.04,24.56
3,10.00,129,893.19,676.78,7.84
3,10.00,130,51.65,413.91,21.21
3,10.00,131,791.18,386.76,5.28
3,10.00,132,524.93,117.21,7.17
3,10.00,133,57.31,239.58,10.57
3,10.00,134,552.11,148.44,7.45
3,10.00,135,921.08,776.24,20.18
3,10.00,136,274.80,852.72,9.10
3,10.00,137,817.66,780.17,18.57
3,10.00,138,298.48,728.77,15.32
3,10.00,139,885.34,94.71,11.36
3,10.00,140,512.15,674.14,6.69
3,10.00,141,537.53,505.54,23.60
3,10.00,142,364.76,924.10,6.65
3,10.00,143,573.45,15.95,17.48
3,10.00,144,793.41,193.66,19.34
3,10.00,145,327.02,94.95,13.33
3,10.00,146,310.27,919.36,8.22
3,10.00,147,395.90,490.96,23.88
3,10.00,148,149.87,522.51,7.18
3,10.00,149,957.89,925.50,21.71
3,20.00,0,819.20,822.43,8.62
3,20.00,1,402.57,267.58,20.20
3,20.00,2,469.07,745.07,13.31
3,20.00,3,245.72,745.97,5.35
3,20.00,4,402.14,373.06,19.14
3,20.00,5,928.16,851.87,9.52
3,20.00,6,358.08,397.10,10.59
3,20.00,7,624.16,308.02,12.11
3,20.00,8,522.43,506.11,16.43
3,20.00,9,621.65,434.39,14.17
3,20.00,10,688.08,296.04,23.58
3,20.00,11,587.15,107.75,12.85
3,20.00,12,445.88,609.33,20.96
3,20.00,13,657.11,509.39,7.56
3,20.00,14,732.80,658.30,19.75
3,20.00,15,173.05,636.30,24.06
3,20.00,16,46.40,417.56,6.59
3,20.00,17,446.45,554.52,9.46
3,20.00,18,373.66,424.26,19.02
3,20.00,19,624.19,758.92,10.33
3,20.00,20,673.07,782.85,12.54
3,20.00,21,911.13,956.80,7.88
3,20.00,22,718.21,427.35,22.03
3,20.00,23,811.37,422.88,22.22
3,20.00,24,92.09,535.89,7.98
3,20.00,25,237.04,325.08,12.27
3,20.00,26,681.40,457.33,22.55
3,20.00,27,680.32,398.13,23.99
3,20.00,28,372.35,165.42,17.70
3,20.00,29,491.72,601.59,15.29
3,20.00,30,561.10,482.89,22.69
3,20.00,31,527.79,188.70,12.73
3,20.00,32,780.96,330.89,6.12
3,20.00,33,219.00,187.46,18.35
3,20.00,34,228.29,819.59,5.62
3,20.00,35,815.83,818.52,11.70
3,20.00,36,409.98,879.93,9.14
3,20.00,37,493.39,209.21,23.54
3,20.00,38,750.16,426.29,8.97
3,20.00,39,344.81,736.72,22.09
3,20.00,40,777.89,868.43,0.00
3,20.00,41,703.09,701.81,17.68
3,20.00,42,680.10,361.14,16.36
3,20.00,43,117.47,198.86,23.52
3,20.00,44,137.45,561.01,6.60
3,20.00,45,219.09,436.51,24.06
3,20.00,46,758.66,633.09,24.50
3,20.00,47,133.33,225.54,17.46
3,20.00,48,935.12,366.50,5.78
3,20.00,49,258.21,523.69,13.64
3,20.00,50,759.35,697.98,18.08
3,20.00,51,357.29,549.08,11.53
3,20.00,52,653.26,880.18,6.48
3,20.00,53,347.75,245.50,6.87
3,20.00,54,486.58,726.30,10.31
3,20.00,55,417.92,651.63,23.17
3,20.00,56,687.62,611.13,23.85
3,20.00,57,777.68,546.88,10.10
3,20.00,58,285.34,715.74,21.00
3,20.00,59,289.83,856.48,24.23
3,20.00,60,565.58,461.64,5.77
3,20.00,61,690.46,473.00,15.25
3,20.00,62,638.50,872.06,0.00
3,20.00,63,705.10,756.02,19.43
3,20.00,64,587.64,808.99,12.02
3,20.00,65,753.56,260.25,15.35
3,20.00,66,464.18,176.18,20.03
3,20.00,67,452.47,589.97,9.63
3,20.00,68,372.71,233.85,13.01
3,20.00,69,779.78,358.62,7.95
3,20.00,70,581.99,277.44,14.05
3,20.00,71,564.33,742.79,18.70
3,20.00,72,730.08,743.19,17.21
3,20.00,73,724.53,593.25,13.45
3,20.00,74,338.09,394.95,12.43
3,20.00,75,967.43,681.47,24.90
3,20.00,76,89.09,361.38,14.38
3,20.00,77,275.28,537.16,0.00
3,20.00,78,581.36,263.73,23.12
3,20.00,79,583.33,252.76,16.95
3,20.00,80,222.42,561.54,22.70
3,20.00,81,418.41,445.09,24.25
3,20.00,82,726.78,133.07,9.99
3,20.00,83,163.55,824.00,17.91
3,20.00,84,673.39,841.84,15.42
3,20.00,85,855.55,459.47,11.98
3,20.00,86,533.86,292.87,18.91
3,20.00,87,476.36,165.02,17.72
3,20.00,88,749.75,939.90,13.45
3,20.00,89,532.21,225.61,8.91
3,20.00,90,782.96,622.81,15.56
3,20.00,91,333.67,790.37,19.14
3,20.00,92,318.04,565.45,21.68
3,20.00,93,708.43,520.69,10.34
3,20.00,94,254.52,679.78,7.06
3,20.00,95,680.05,405.21,17.27
3,20.00,96,593.58,242.84,22.34
3,20.00,97,461.44,736.62,21.77
3,20.00,98,85.91,411.24,20.41
3,20.00,99,625.83,921.93,20.31
3,20.00,100,843.59,350.18,14.60
3,20.00,101,642.47,838.01,5.77
3,20.00,102,619.19,85.89,6.15
3,20.00,103,909.10,476.36,7.80
3,20.00,104,813.59,889.31,8.45
3,20.00,105,651.73,683.87,24.34
3,20.00,106,231.51,428.91,20.54
3,20.00,107,909.83,229.25,7.92
3,20.00,108,218.31,700.85,17.42
3,20.00,109,83.02,108.19,8.83
3,20.00,110,418.01,265.93,18.76
3,20.00,111,210.92,12.89,22.49
3,20.00,112,629.49,867.09,8.97
3,20.00,113,268.37,206.90,23.22
3,20.00,114,720.64,87.85,18.00
3,20.00,115,724.15,222.93,17.47
3,20.00,116,819.55,903.30,11.94
3,20.00,117,243.89,213.19,22.01
3,20.00,118,235.98,592.61,20.59
3,20.00,119,711.48,739.27,15.22
3,20.00,120,751.27,119.77,8.47
3,20.00,121,609.05,577.23,24.38
3,20.00,122,510.13,488.09,5.97
3,20.00,123,181.27,576.86,23.55
3,20.00,124,321.04,225.00,0.00
3,20.00,125,661.63,567.18,8.81
3,20.00,126,119.11,144.29,6.79
3,20.00,127,136.26,691.10,12.51
3,20.00,128,210.09,723.18,24.56
3,20.00,129,814.76,675.99,7.84
3,20.00,130,154.15,599.62,21.21
3,20.00,131,742.12,406.25,5.28
3,20.00,132,534.23,188.26,7.17
3,20.00,133,123.23,322.22,10.57
3,20.00,134,477.90,154.72,7.45
3,20.00,135,780.45,631.47,20.18
3,20.00,136,346.54,796.78,9.10
3,20.00,137,705.78,631.97,18.57
3,20.00,138,192.71,617.98,15.32
3,20.00,139,790.31,156.88,11.36
3,20.00,140,569.12,709.16,6.69
3,20.00,141,584.52,736.83,23.60
3,20.00,142,376.15,858.55,6.65
3,20.00,143,738.84,72.52,17.48
3,20.00,144,746.18,381.24,19.34
3,20.00,145,402.90,204.48,13.33
3,20.00,146,347.20,845.92,8.22
3,20.00,147,367.70,253.86,23.88
3,20.00,148,122.60,588.97,7.18
3,20.00,149,757.32,842.39,21.71
3,30.00,0,847.78,741.05,8.62
3,30.00,1,556.76,386.50,0.00
3,30.00,2,491.74,613.95,13.31
3,30.00,3,296.24,728.44,5.35
3,30.00,4,520.04,222.30,19.14
3,30.00,5,948.16,758.80,9.52
3,30.00,6,428.08,476.55,10.59
3,30.00,7,515.12,255.44,12.11
3,30.00,8,672.62,572.65,16.43
3,30.00,9,594.36,310.30,0.00
3,30.00,10,619.46,521.67,23.58
3,30.00,11,475.12,170.69,12.85
3,30.00,12,393.40,406.45,20.96
3,30.00,13,690.52,441.62,7.56
3,30.00,14,921.39,708.08,0.00
3,30.00,15,231.14,792.73,0.00
3,30.00,16,69.47,479.31,6.59
3,30.00,17,367.06,605.92,9.46
3,30.00,18,552.69,360.01,19.02
3,30.00,19,656.52,660.80,10.33
3,30.00,20,553.28,819.78,12.54
3,30.00,21,973.91,975.72,0.00
3,30.00,22,711.45,207.18,22.03
3,30.00,23,821.25,644.88,22.22
3,30.00,24,163.78,570.87,7.98
3,30.00,25,334.96,399.08,12.27
3,30.00,26,673.06,231.97,22.55
3,30.00,27,802.50,604.56,23.99
3,30.00,28,342.83,120.53,0.00
3,30.00,29,640.82,567.50,15.29
3,30.00,30,758.70,371.32,22.69
3,30.00,31,462.29,297.89,12.73
3,30.00,32,804.08,274.21,6.12
3,30.00,33,190.65,143.69,0.00
3,30.00,34,272.74,854.06,5.62
3,30.00,35,750.18,721.64,11.70
3,30.00,36,426.59,790.01,9.14
3,30.00,37,344.43,391.42,23.54
3,30.00,38,691.31,494.02,8.97
3,30.00,39,307.41,832.75,0.00
3,30.00,40,744.87,848.26,9.96
3,30.00,41,570.89,584.44,17.68
3,30.00,42,542.66,449.95,16.36
3,30.00,43,1.72,365.77,0.00
3,30.00,44,191.77,523.51,6.60
3,30.00,45,375.11,342.62,0.00
3,30.00,46,711.45,873.51,24.50
3,30.00,47,166.35,397.02,17.46
3,30.00,48,879.56,382.52,5.78
3,30.00,49,377.49,589.91,13.64
3,30.00,50,824.35,866.74,18.08
3,30.00,51,429.32,459.03,11.53
3,30.00,52,674.51,819.00,6.48
3,30.00,53,401.75,203.02,6.87
3,30.00,54,433.69,720.68,0.00
3,30.00,55,272.33,509.81,0.00
3,30.00,56,465.15,525.06,23.85
3,30.00,57,677.79,531.96,10.10
3,30.00,58,430.16,563.70,21.00
3,30.00,59,525.02,798.23,24.23
3,30.00,60,512.63,484.56,5.77
3,30.00,61,565.25,385.96,15.25
3,30.00,62,613.60,843.08,12.56
3,30.00,63,659.29,567.17,19.43
3,30.00,64,586.62,688.80,12.02
3,30.00,65,694.79,402.07,15.35
3,30.00,66,271.94,119.97,20.03
3,30.00,67,431.90,495.85,9.63
3,30.00,68,474.68,314.61,13.01
3,30.00,69,703.28,337.12,7.95
3,30.00,70,720.11,251.79,14.05
3,30.00,71,578.62,556.36,18.70
3,30.00,72,779.66,578.42,17.21
3,30.00,73,743.59,460.13,13.45
3,30.00,74,244.39,476.66,12.43
3,30.00,75,987.58,733.40,0.00
3,30.00,76,173.01,478.22,14.38
3,30.00,77,281.85,518.51,22.73
3,30.00,78,378.07,153.58,23.12
3,30.00,79,419.81,297.56,16.95
3,30.00,80,432.21,648.17,22.70
3,30.00,81,625.36,571.53,24.25
3,30.00,82,639.77,182.10,9.99
3,30.00,83,281.18,723.34,0.00
3,30.00,84,610.00,701.24,15.42
3,30.00,85,751.44,518.73,11.98
3,30.00,86,481.06,242.27,0.00
3,30.00,87,566.69,317.52,17.72
3,30.00,88,615.33,945.67,13.45
3,30.00,89,485.32,301.42,8.91
3,30.00,90,805.44,651.17,0.00
3,30.00,91,288.06,604.47,19.14
3,30.00,92,495.96,441.56,21.68
3,30.00,93,646.50,437.85,10.34
3,30.00,94,256.59,609.18,7.06
3,30.00,95,564.13,277.17,17.27
3,30.00,96,598.46,466.13,22.34
3,30.00,97,567.18,672.06,0.00
3,30.00,98,117.29,586.98,0.00
3,30.00,99,424.84,951.37,20.31
3,30.00,100,700.18,323.03,14.60
3,30.00,101,629.45,781.79,5.77
3,30.00,102,678.06,67.93,6.15
3,30.00,103,848.30,525.15,7.80
3,30.00,104,763.47,821.29,8.45
3,30.00,105,610.86,443.96,24.34
3,30.00,106,314.05,611.34,0.00
3,30.00,107,832.71,211.38,7.92
3,30.00,108,377.07,629.01,17.42
3,30.00,109,116.16,190.06,8.83
3,30.00,110,513.62,427.35,18.76
3,30.00,111,218.15,4.05,0.00
3,30.00,112,691.26,802.01,8.97
3,30.00,113,482.17,116.39,23.22
3,30.00,114,834.47,70.81,0.00
3,30.00,115,853.51,161.93,0.00
3,30.00,116,727.99,826.59,11.94
3,30.00,117,169.82,420.40,22.01
3,30.00,118,323.24,406.07,20.59
3,30.00,119,679.38,726.05,0.00
3,30.00,120,715.87,196.72,8.47
3,30.00,121,365.28,576.38,24.38
3,30.00,122,519.50,547.01,5.97
3,30.00,123,328.26,392.81,23.55
3,30.00,124,333.78,211.30,16.88
3,30.00,125,699.38,646.76,8.81
3,30.00,126,142.54,208.04,6.79
3,30.00,127,98.83,571.73,12.51
3,30.00,128,345.54,518.32,24.56
3,30.00,129,736.33,675.21,7.84
3,30.00,130,256.64,785.32,21.21
3,30.00,131,693.06,425.74,5.28
3,30.00,132,543.53,259.32,7.17
3,30.00,133,189.16,404.86,10.57
3,30.00,134,403.70,161.00,7.45
3,30.00,135,727.42,576.88,0.00
3,30.00,136,418.29,740.85,9.10
3,30.00,137,593.89,483.76,18.57
3,30.00,138,92.03,512.53,0.00
3,30.00,139,695.28,219.05,11.36
3,30.00,140,626.09,744.19,6.69
3,30.00,141,628.25,952.10,0.00
3,30.00,142,387.54,793.01,6.65
3,30.00,143,895.24,126.03,0.00
3,30.00,144,698.95,568.81,19.34
3,30.00,145,478.79,314.02,13.33
3,30.00,146,384.13,772.49,8.22
3,30.00,147,357.94,171.77,0.00
3,30.00,148,95.33,655.44,7.18
3,30.00,149,604.69,779.15,0.00
3,40.00,0,876.35,659.67,8.62
3,40.00,1,554.95,380.85,16.55
3,40.00,2,514.41,482.82,13.31
3,40.00,3,346.75,710.91,5.35
3,40.00,4,592.47,129.68,0.00
3,40.00,5,968.17,665.73,9.52
3,40.00,6,498.09,555.99,10.59
3,40.00,7,406.09,202.85,12.11
3,40.00,8,739.59,602.32,0.00
3,40.00,9,613.81,325.83,24.12
3,40.00,10,550.84,747.30,23.58
3,40.00,11,363.10,233.64,12.85
3,40.00,12,340.91,203.56,20.96
3,40.00,13,723.92,373.86,7.56
3,40.00,14,919.12,706.39,23.07
3,40.00,15,296.19,793.09,21.23
3,40.00,16,92.55,541.06,6.59
3,40.00,17,287.68,657.32,9.46
3,40.00,18,627.80,333.05,0.00
3,40.00,19,671.19,616.29,0.00
3,40.00,20,433.48,856.71,12.54
3,40.00,21,961.50,952.86,15.52
3,40.00,22,707.94,92.63,0.00
3,40.00,23,831.14,866.89,22.22
3,40.00,24,235.47,605.85,7.98
3,40.00,25,432.89,473.08,12.27
3,40.00,26,664.79,8.42,0.00
3,40.00,27,924.68,811.00,23.99
3,40.00,28,361.83,151.50,5.22
3,40.00,29,661.01,562.88,0.00
3,40.00,30,888.73,297.90,0.00
3,40.00,31,396.78,407.08,12.73
3,40.00,32,827.20,217.52,6.12
3,40.00,33,216.10,268.62,17.81
3,40.00,34,312.12,884.60,0.00
3,40.00,35,684.52,624.76,11.70
3,40.00,36,443.20,700.10,9.14
3,40.00,37,251.29,505.37,0.00
3,40.00,38,632.45,561.75,8.97
3,40.00,39,336.09,744.57,17.38
3,40.00,40,659.83,796.32,9.96
3,40.00,41,438.69,467.07,17.68
3,40.00,42,405.21,538.77,16.36
3,40.00,43,13.30,373.06,10.03
3,40.00,44,246.08,486.02,6.60
3,40.00,45,409.87,323.71,16.27
3,40.00,46,688.50,990.37,0.00
3,40.00,47,167.49,402.91,0.00
3,40.00,48,823.99,398.54,5.78
3,40.00,49,496.77,656.13,13.64
3,40.00,50,858.54,955.49,0.00
3,40.00,51,451.53,431.26,0.00
3,40.00,52,695.77,757.82,6.48
3,40.00,53,455.75,160.54,6.87
3,40.00,54,421.37,626.76,19.57
3,40.00,55,263.41,521.41,11.92
3,40.00,56,391.98,496.75,0.00
3,40.00,57,577.91,517.04,10.10
3,40.00,58,574.98,411.67,21.00
3,40.00,59,760.21,739.99,24.23
3,40.00,60,459.68,507.49,5.77
3,40.00,61,520.41,354.79,0.00
3,40.00,62,531.71,747.80,12.56
3,40.00,63,624.36,423.16,0.00
3,40.00,64,585.59,568.61,12.02
3,40.00,65,636.49,542.76,0.00
3,40.00,66,79.69,63.76,20.03
3,40.00,67,411.33,401.74,9.63
3,40.00,68,576.65,395.36,13.01
3,40.00,69,626.78,315.63,7.95
3,40.00,70,858.23,226.15,14.05
3,40.00,71,592.91,369.93,18.70
3,40.00,72,829.25,413.65,17.21
3,40.00,73,762.64,327.00,13.45
3,40.00,74,200.99,514.50,0.00
3,40.00,75,808.33,773.18,23.65
3,40.00,76,256.93,595.05,14.38
3,40.00,77,357.42,304.19,22.73
3,40.00,78,258.83,88.97,0.00
3,40.00,79,256.30,342.37,16.95
3,40.00,80,641.99,734.81,22.70
3,40.00,81,832.32,697.97,24.25
3,40.00,82,552.76,231.12,9.99
3,40.00,83,291.68,724.07,7.76
3,40.00,84,546.61,560.65,15.42
3,40.00,85,647.33,578.00,11.98
3,40.00,86,617.58,303.96,24.43
3,40.00,87,657.02,470.02,17.72
3,40.00,88,480.90,951.44,13.45
3,40.00,89,438.42,377.23,8.91
3,40.00,90,762.46,569.62,12.01
3,40.00,91,260.30,491.32,0.00
3,40.00,92,673.87,317.67,21.68
3,40.00,93,587.17,358.49,0.00
3,40.00,94,258.66,538.58,7.06
3,40.00,95,546.24,257.41,0.00
3,40.00,96,603.33,689.43,22.34
3,40.00,97,538.59,686.97,7.49
